id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7378846,Tiny home in Florence · ★4.36 · 1 bedroom · 1 bed · 1 bath,38654641,Tommaso,,Centro Storico,43.78635,11.22802,Entire home/apt,98,4,320,2023-06-16,3.34,4,356,26,
7381817,Rental unit in Florence · ★4.75 · 2 bedrooms · 3 beds · 1 bath,14531369,Filippo,,Centro Storico,43.76833,11.26634,Entire home/apt,95,33,286,2020-03-02,2.99,1,264,0,
7385231,Hotel in Florence · 1 bedroom · 1 bed · 1 private bath,38684047,Nadia,,Centro Storico,43.77622,11.25034,Private room,65,3,2,2016-02-17,0.02,4,0,0,
7385831,Rental unit in Florence · ★4.77 · 1 bedroom · 1 bed · 1 bath,38690552,Livia,,Centro Storico,43.77135,11.25462,Entire home/apt,100,2,348,2023-06-18,3.61,2,250,75,048017LTN5785
7393038,Rental unit in Florence · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,7197980,Angela,,Centro Storico,43.77341,11.24476,Private room,41,3,148,2019-11-03,1.54,1,0,0,
7394716,Rental unit in Florence · ★4.70 · 1 bedroom · 2 beds · 1 bath,38743758,Mario,,Centro Storico,43.77142,11.24888,Entire home/apt,175,10,37,2023-05-19,0.39,1,204,7,
7395001,Rental unit in Florence · ★4.71 · 1 bedroom · 1 bed · 1 bath,30516877,Ludvig,,Centro Storico,43.76947,11.24219,Private room,45,3,7,2016-08-14,0.07,1,0,0,
7402278,Rental unit in Florence · ★3.33 · 3 bedrooms · 7 beds · 2 baths,14755295,Francesca,,Centro Storico,43.7876,11.23219,Entire home/apt,190,2,3,2022-08-22,0.03,5,307,1,
7411262,Rental unit in Florence · ★4.92 · 1 bedroom · 1 bed · 1 bath,7287618,Francesca,,Centro Storico,43.77944,11.23809,Entire home/apt,60,2,307,2020-03-06,3.22,2,0,0,
7414229,Rental unit in Florence · 2 bedrooms · 3 beds · 2 baths,16873240,Elena,,Centro Storico,43.77637,11.2658,Entire home/apt,83,3,0,,,1,0,0,
7426412,Rental unit in Florence · ★4.79 · 1 bedroom · 1 bed · 1 bath,38901290,Rolando,,Centro Storico,43.76711,11.25211,Entire home/apt,106,3,428,2023-06-19,4.48,1,53,46,
7444751,Rental unit in Florence · 2 bedrooms · 4 beds · 1 bath,15301203,Tommaso,,Campo di Marte,43.78963,11.26777,Entire home/apt,1500,2,1,2015-09-13,0.01,2,359,0,
7446715,Rental unit in Florence · ★4.94 · 2 bedrooms · 5 beds · 1 bath,38999821,Antonello,,Centro Storico,43.78161,11.25622,Entire home/apt,248,3,82,2022-07-30,0.87,1,209,2,
7453938,Serviced apartment in Florence · ★4.94 · 1 bedroom · 1 bed · 1 private bath,4111267,Viviana,,Campo di Marte,43.7916,11.28491,Hotel room,260,2,17,2019-07-11,0.20,1,0,0,
7470468,Rental unit in Florence · ★4.65 · 2 bedrooms · 2 beds · 1 bath,3156599,Sacha,,Isolotto Legnaia,43.774,11.23389,Entire home/apt,89,2,31,2017-10-12,0.32,1,0,0,
7480435,Rental unit in Florence · ★4.80 · 1 bedroom · 1 bed · 1 bath,13516515,Nicola,,Centro Storico,43.78154,11.25385,Entire home/apt,59,1,30,2016-09-01,0.31,1,0,0,
7487107,Rental unit in Florence · ★4.81 · 2 bedrooms · 3 beds · 1 bath,6241067,Gabriele,,Centro Storico,43.77704,11.25359,Entire home/apt,80,30,91,2023-05-31,0.97,7,200,16,
7496408,Bed and breakfast in Florence · ★3.75 · 1 bedroom · 4 beds · 1 bath,38684047,Nadia,,Centro Storico,43.77538,11.25119,Private room,250,1,5,2019-07-09,0.06,4,223,0,
7496829,Bed and breakfast in Florence · 1 bedroom · 2 beds · 1 shared bath,38684047,Nadia,,Centro Storico,43.77562,11.25129,Private room,69,2,0,,,4,0,0,
7497290,Bed and breakfast in Florence · ★4.80 · 1 bedroom · 1 bed · 1 private bath,39267478,Canto Degli Scali,,Centro Storico,43.7697,11.25305,Private room,400,1,5,2022-11-04,0.06,7,191,1,
7498145,Vacation home in Florence · ★4.77 · 4 bedrooms · 5 beds · 4 baths,1215999,Giovannella,,Gavinana Galluzzo,43.74944,11.21986,Entire home/apt,350,7,39,2022-10-16,0.46,2,278,8,
7498381,Bed and breakfast in Florence · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,39267478,Canto Degli Scali,,Centro Storico,43.7697,11.25305,Private room,549,1,4,2019-06-02,0.05,7,195,0,
7498840,Serviced apartment in Florence · ★4.96 · 2 bedrooms · 2 beds · 2 baths,39267478,Canto Degli Scali,,Centro Storico,43.7697,11.25305,Entire home/apt,549,1,28,2023-05-27,0.30,7,160,12,
7499176,Serviced apartment in Florence · 1 bedroom · 1 bed · 1 bath,39267478,Canto Degli Scali,,Centro Storico,43.7697,11.25305,Entire home/apt,413,2,0,,,7,173,0,
7499382,Serviced apartment in Florence · ★5.0 · 1 bedroom · 1 bed · 1 bath,39267478,Canto Degli Scali,,Centro Storico,43.7697,11.25305,Entire home/apt,422,1,3,2022-06-18,0.04,7,195,0,
7499631,Serviced apartment in Florence · ★5.0 · 2 bedrooms · 2 beds · 1 bath,39267478,Canto Degli Scali,,Centro Storico,43.7697,11.25305,Entire home/apt,484,1,8,2023-05-02,0.08,7,188,1,
7499833,Serviced apartment in Florence · ★5.0 · 2 bedrooms · 1 bed · 1 bath,39267478,Canto Degli Scali,,Centro Storico,43.7697,11.25305,Entire home/apt,484,2,7,2023-05-26,0.09,7,184,4,
7507411,Rental unit in Florence · ★4.49 · 1 bedroom · 1 bed · 1 bath,16185279,Leonardo,,Centro Storico,43.7654,11.26767,Entire home/apt,140,2,205,2023-06-07,2.14,26,326,26,
7514103,Rental unit in Florence · ★4.76 · 1 bedroom · 1 bed · 1 bath,1877137,Donatella,,Centro Storico,43.7689,11.23978,Entire home/apt,80,4,29,2023-06-20,0.30,1,252,14,
7516953,Rental unit in Florence · ★4.95 · 2 bedrooms · 3 beds · 1 bath,37027837,Giovanni,,Centro Storico,43.77543,11.25344,Entire home/apt,197,3,213,2023-06-03,2.58,1,271,17,
7520264,Rental unit in Florence · ★4.73 · 1 bedroom · 1 bed · 1.5 baths,274074,Elly,,Centro Storico,43.77235,11.26225,Entire home/apt,130,3,73,2023-06-01,0.81,16,138,11,048017LTN1332
7521214,Rental unit in Florence · ★4.64 · 1 bedroom · 2 beds · 1 shared bath,30779305,Nicoletta,,Centro Storico,43.7715,11.26716,Private room,106,3,77,2023-06-15,0.80,5,299,15,
7521959,Rental unit in Florence · ★4.76 · 1 bedroom · 1 bed · 1 private bath,30779305,Nicoletta,,Centro Storico,43.77315,11.26605,Private room,59,3,163,2023-06-09,1.73,5,75,27,
7525234,Rental unit in Florence · ★4.55 · 2 bedrooms · 2 beds · 2 baths,39433577,Daria,,Centro Storico,43.77038,11.24571,Entire home/apt,232,2,149,2023-06-10,1.58,2,287,41,
7536535,Home in Florence · 3 bedrooms · 3 beds · 2.5 baths,4850782,Enrico,,Centro Storico,43.78561,11.22517,Entire home/apt,75,5,0,,,1,0,0,
7546754,Rental unit in Florence · ★4.92 · 1 bedroom · 1 bed · 1 bath,12572390,Isabella,,Campo di Marte,43.78416,11.26538,Entire home/apt,165,3,170,2023-06-13,1.77,5,160,22,
7547020,Rental unit in Florence · 2 bedrooms · 3 beds · 1 bath,39547122,Ludovica,,Centro Storico,43.76884,11.26447,Entire home/apt,94,1,0,,,2,0,0,
7547285,Rental unit in Florence · ★4.67 · 1 bedroom · 2 beds · 1 bath,39547122,Ludovica,,Centro Storico,43.77002,11.26262,Private room,50,1,3,2015-09-10,0.03,2,0,0,
7550537,Rental unit in Florence · ★4.35 · Studio · 1 bed · 1 bath,39571078,Alessandra,,Centro Storico,43.76718,11.24579,Entire home/apt,54,3,440,2023-05-22,4.61,1,83,70,
7569090,Condo in Florence · ★4.69 · 1 bedroom · 3 beds · 1 bath,3358452,Modestino,,Centro Storico,43.76634,11.24926,Entire home/apt,111,2,437,2023-06-18,4.56,11,292,63,
7570761,Condo in Florence · ★4.73 · 1 bedroom · 1 bed · 1 bath,4686825,Arianna,,Centro Storico,43.76901,11.24389,Entire home/apt,66,3,11,2022-06-23,0.19,2,221,1,
7574637,Rental unit in Florence · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,39713673,Irene,,Campo di Marte,43.7692,11.29573,Private room,25,3,40,2019-09-18,0.42,1,0,0,
7586508,Loft in Florence · ★4.53 · 1 bedroom · 2 beds · 1 bath,16922228,Francesca,,Centro Storico,43.76616,11.25321,Entire home/apt,69,1,245,2018-08-12,2.59,1,0,0,
7589249,Rental unit in Florence · ★4.79 · 1 bedroom · 1 bed · 1 bath,39799539,Silvia,,Centro Storico,43.77234,11.25956,Entire home/apt,200,3,90,2023-06-16,0.94,2,48,27,048017LTN3897
7591519,Condo in Florence · ★4.72 · 1 bedroom · 2 beds · 1 bath,39803592,Berny,,Centro Storico,43.77902,11.25644,Entire home/apt,117,2,305,2023-06-19,3.18,1,255,47,
7594468,Rental unit in Florence · ★4.86 · 1 bedroom · 1 bed · 1 bath,39823313,Andrea,,Centro Storico,43.78569,11.23481,Entire home/apt,70,4,22,2019-08-17,0.23,1,0,0,
7594951,Rental unit in Florence · ★4.71 · 1 bedroom · 1 bed · 1 bath,6816655,Coral,,Centro Storico,43.77119,11.27079,Entire home/apt,55,3,92,2023-01-17,0.97,2,37,7,
7606263,Rental unit in Florence · ★4.58 · 7 bedrooms · 14 beds · 5.5 baths,167739,Lorenzo,,Centro Storico,43.77572,11.25225,Entire home/apt,970,2,12,2023-06-01,0.16,11,244,4,
7613045,Rental unit in Florence · ★4.56 · 2 bedrooms · 2 beds · 2 baths,39543314,David,,Centro Storico,43.77915,11.25972,Entire home/apt,220,3,37,2022-10-01,0.39,1,311,6,
7618601,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,11683876,Rita,,Centro Storico,43.77741,11.25269,Private room,38,4,0,,,1,0,0,
7623162,Rental unit in Florence · ★4.55 · 2 bedrooms · 5 beds · 1 bath,39988844,Bruno,,Rifredi,43.80061,11.23699,Entire home/apt,85,1,22,2023-03-11,0.23,1,56,1,
7623219,Rental unit in Florence · ★4.87 · 2 bedrooms · 2 beds · 1 bath,5012353,Ludovica & Family,,Centro Storico,43.76948,11.24689,Entire home/apt,163,2,222,2023-06-21,2.34,4,97,55,048017LTN2449
7627720,Rental unit in Florence · ★4.95 · 1 bedroom · 1 bed · 1 bath,40013291,Claudio,,Centro Storico,43.767803,11.245473,Entire home/apt,93,3,243,2023-06-19,2.67,1,245,50,
7628475,Rental unit in Florence · ★4.67 · 1 bedroom · 1 bed · 1 bath,9589459,Anacleto,,Centro Storico,43.77761,11.25119,Private room,45,3,3,2015-09-08,0.03,1,0,0,
7632319,Rental unit in Florence · ★4.69 · 1 bedroom · 2 beds · 1 bath,34525220,Giorgio,,Centro Storico,43.77662,11.2516,Private room,128,1,260,2023-06-13,2.73,12,9,23,
7639381,Townhouse in Florence · ★4.84 · 1 bedroom · 1 bed · 1 bath,13050508,Roberto & Paola,,Isolotto Legnaia,43.77302,11.23628,Entire home/apt,90,4,61,2023-06-05,0.65,8,21,21,048017LTN5439
7642834,Rental unit in Florence · 3 bedrooms · 5 beds · 2 baths,31512498,Matteo,,Centro Storico,43.77536,11.259,Entire home/apt,180,5,0,,,1,0,0,
7645409,Rental unit in Florence · ★4.58 · 1 bedroom · 1 bed · 1 bath,707707,Monika,,Centro Storico,43.771706,11.254394,Entire home/apt,171,1,225,2023-05-30,2.38,22,233,33,
7660582,Rental unit in Florence · 8 bedrooms · 8 beds · 4 baths,40209408,Gianfranco,,Centro Storico,43.76632,11.25594,Entire home/apt,300,1,0,,,1,0,0,
7685029,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,40360573,Francesco,,Centro Storico,43.7812,11.2594,Entire home/apt,90,1,0,,,1,0,0,
7696999,Rental unit in Florence · ★4.68 · 1 bedroom · 1 bed · 1 bath,6127679,Alessandro E Amanda,,Centro Storico,43.7695,11.26061,Entire home/apt,80,2,520,2023-06-16,5.42,2,7,91,
7702982,Condo in Florence · ★4.75 · Studio · 1 bed · 1 private bath,40463482,Giovanni,,Centro Storico,43.77335,11.24739,Private room,98,2,4,2020-03-01,0.04,1,1,0,
7720832,Rental unit in Florence · ★4.66 · 2 bedrooms · 3 beds · 2 baths,40568133,Stefano,,Centro Storico,43.77401,11.24789,Entire home/apt,138,3,264,2023-06-04,2.76,1,67,39,048017LTN4411
7736766,Rental unit in Florence · 1 bedroom · 1 bed · 2 baths,6996196,Jacopo,,Gavinana Galluzzo,43.76472,11.2797,Entire home/apt,90,1,0,,,1,0,0,
7738003,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 2 shared baths,9209562,Manuel,,Isolotto Legnaia,43.77158,11.22424,Private room,29,120,3,2023-03-15,0.03,5,218,1,
7738165,Condo in Florence · ★4.88 · 1 bedroom · 3 beds · 1 bath,9641979,Ilaria,,Centro Storico,43.7682,11.25578,Entire home/apt,201,2,210,2023-06-11,2.20,6,59,37,048017LTI4350
7739792,Rental unit in Florence · 3 bedrooms · 5 beds · 2 baths,9209562,Manuel,,Isolotto Legnaia,43.77136,11.2241,Entire home/apt,1600,1,0,,,5,356,0,
7744831,Rental unit in Florence · ★4.70 · Studio · 1 bed · 1 bath,40709080,Nicola,,Centro Storico,43.77519,11.24777,Entire home/apt,70,2,63,2023-06-05,0.72,1,9,31,
7754129,Resort in Florence · ★4.33 · 1 bedroom · 2 beds · 1 private bath,40769134,Gianluca,,Gavinana Galluzzo,43.759,11.22741,Private room,224,15,4,2019-05-29,0.05,1,0,0,
7769397,Rental unit in Florence · ★4.88 · 1 bedroom · 1 bed · 1 bath,40865615,Cosimo,,Centro Storico,43.77437,11.26574,Entire home/apt,131,3,32,2023-02-18,0.34,1,51,4,
7773205,Rental unit in Florence · ★4.0 · 1 bedroom · 1 bed · 1 bath,40889517,Chiara,,Rifredi,43.80819,11.24435,Entire home/apt,28,2,5,2016-01-03,0.05,1,0,0,
7779943,Rental unit in Florence · ★4.68 · 1 bedroom · 4 beds · 1 bath,15883783,Andrea,,Centro Storico,43.77348,11.25173,Entire home/apt,65,2,126,2017-10-29,1.33,1,0,0,
7788720,Loft in Florence · ★4.86 · 1 bedroom · 1 bath,34920124,Ada,,Centro Storico,43.77267,11.25302,Entire home/apt,95,3,325,2023-06-03,3.46,3,63,54,
7812609,Rental unit in Florence · ★4.67 · 1 bedroom · 1 bed · 1 bath,21290424,Alessio,,Campo di Marte,43.78318,11.28718,Private room,25,3,3,2015-09-15,0.03,1,0,0,
7817331,Loft in Florence · ★4.87 · 1 bedroom · 2 beds · 1 bath,41155959,Andrea,,Centro Storico,43.77365,11.26298,Entire home/apt,85,3,326,2023-06-18,3.52,1,241,26,7817331
7819692,Rental unit in Florence · ★4.67 · 2 bedrooms · 4 beds · 1 bath,9903656,Lorenzo,,Centro Storico,43.77536,11.23794,Entire home/apt,139,3,63,2023-05-24,0.67,3,167,3,
7853723,Rental unit in Florence · 2 bedrooms · 5 beds · 2 baths,41386034,Leonardo,,Gavinana Galluzzo,43.761169,11.28768,Entire home/apt,45,30,1,2022-09-30,0.11,1,294,1,
7855847,Rental unit in Florence · ★4.74 · 2 bedrooms · 6 beds · 2 baths,5233183,Barbara,,Centro Storico,43.764,11.2571,Entire home/apt,90,3,35,2023-01-02,0.39,3,0,1,
7889631,Rental unit in Florence · ★4.74 · 1 bedroom · 2 beds · 1 private bath,30779305,Nicoletta,,Centro Storico,43.77291,11.26711,Private room,70,3,80,2023-06-06,0.85,5,106,30,
7905958,Rental unit in Florence · ★4.82 · 1 bedroom · 1 bed · 1 bath,41687337,Stefano,,Centro Storico,43.779739,11.237907,Entire home/apt,80,2,119,2022-11-13,1.27,1,4,16,
7960184,Boutique hotel in Florence · ★4.44 · 1 bedroom · 2 beds · 1 private bath,41985760,Residenze D'Epoca Collection,,Centro Storico,43.77128,11.25957,Private room,220,1,121,2023-06-06,2.31,23,218,54,
7963267,Rental unit in Florence · ★4.87 · 2 bedrooms · 4 beds · 2 baths,42009638,Stefano,,Campo di Marte,43.77485,11.27201,Entire home/apt,99,2,54,2019-12-08,0.59,1,0,0,22345
7963970,Rental unit in Florence · ★4.89 · Studio · 1 bed · 1 bath,42016928,Maria Paola,,Centro Storico,43.76699,11.25125,Entire home/apt,121,3,572,2023-06-16,6.02,1,253,73,
7967506,Boutique hotel in Florence · ★3.90 · 1 bedroom · 1 bed · 1 private bath,41985760,Residenze D'Epoca Collection,,Centro Storico,43.77113,11.2593,Private room,187,1,30,2023-05-22,0.41,23,177,13,
7979362,Rental unit in Florence · ★4.45 · 2 bedrooms · 4 beds · 1 bath,7439057,Rita E Gisella,,Campo di Marte,43.77044,11.27217,Entire home/apt,228,1,22,2023-04-07,0.23,36,108,3,
7980211,Rental unit in Florence · ★4.75 · 2 bedrooms · 3 beds · 1 bath,7429422,Federico,,Centro Storico,43.76987,11.25374,Entire home/apt,70,2,200,2020-02-16,2.35,1,0,0,
7988000,Guest suite in Florence · ★4.83 · 1 bedroom · 1 bed · 1 private bath,42158775,Marta,,Centro Storico,43.77447,11.24292,Private room,60,2,12,2017-06-25,0.13,1,0,0,
7996707,Boutique hotel in Florence · ★4.29 · 1 bedroom · 2 beds · 1 private bath,41985760,Residenze D'Epoca Collection,,Centro Storico,43.77118,11.25903,Private room,208,1,87,2023-05-30,1.33,23,205,30,
8005885,Rental unit in Florence · ★4.85 · 1 bedroom · 1 bed · 1 bath,42268746,Michele & Caterina,,Centro Storico,43.77128,11.26183,Entire home/apt,149,3,214,2023-06-19,2.27,3,80,51,
8008986,Rental unit in Florence · ★4.64 · 1 bedroom · 3 beds · 1 shared bath,6000414,Christine,,Rifredi,43.78744,11.25168,Private room,35,30,200,2022-09-01,2.15,3,194,2,
8023061,Boutique hotel in Florence · ★4.53 · 1 bedroom · 3 beds · 1 private bath,41985760,Residenze D'Epoca Collection,,Centro Storico,43.7722,11.2594,Private room,244,1,100,2023-06-08,1.91,23,216,53,
8023148,Rental unit in Florence · ★4.52 · 1 bedroom · 1 bath,32177710,Giuseppe,,Centro Storico,43.76654,11.24884,Entire home/apt,120,2,29,2023-02-14,0.31,2,0,22,
8048932,Condo in Florence · ★4.90 · 1 bedroom · 3 beds · 1 bath,42504871,Sara,,Campo di Marte,43.76986,11.27355,Entire home/apt,130,3,101,2023-06-13,1.28,1,150,20,
8057073,Rental unit in Florence · ★4.79 · 1 bedroom · 5 beds · 1 bath,42557588,Alessia Helen,,Centro Storico,43.77283,11.26622,Entire home/apt,109,2,281,2023-06-17,2.97,1,11,52,
8062307,Rental unit in Florence · ★4.72 · 1 bedroom · 1 bed · 1 bath,42582678,Donella,,Centro Storico,43.78352,11.23924,Entire home/apt,85,2,190,2020-03-23,2.14,2,52,0,
8062901,Condo in Florence · 1 bedroom · 2 beds · 1.5 shared baths,13473984,Riccardo,,Gavinana Galluzzo,43.75541,11.2902,Shared room,9,1,0,,,1,0,0,
8074640,Rental unit in Florence · ★4.80 · 1 bedroom · 2 beds · 1 private bath,5104015,Francesco,,Centro Storico,43.77809,11.25474,Private room,121,2,445,2023-06-20,4.83,12,316,80,
8093716,Rental unit in Florence · ★4.92 · 1 bedroom · 1 bed · 1 bath,1527944,Giovanni,,Centro Storico,43.78066,11.2565,Entire home/apt,214,2,369,2023-06-16,3.91,5,62,50,
8104785,Rental unit in Florence · ★4.83 · 2 bedrooms · 2 beds · 1 bath,27766253,Laura,,Centro Storico,43.77136,11.26292,Entire home/apt,144,3,253,2023-06-16,2.97,8,136,36,
8108550,Rental unit in Florence · ★4.73 · 3 bedrooms · 4 beds · 3 baths,26830685,Gaia&Pietro,,Centro Storico,43.77137,11.2508,Entire home/apt,388,3,153,2023-06-02,1.63,7,120,34,
8110549,Home in Settignano · ★4.92 · 1 bedroom · 2 beds · 1 bath,3049351,Caminxa,,Campo di Marte,43.78264,11.32005,Entire home/apt,110,1,13,2023-06-06,1.03,2,326,11,
8114565,Bed and breakfast in Florence · 1 bedroom · 1 bed · 1 private bath,42848717,Niccolò,,Centro Storico,43.78096,11.24296,Private room,130,2,1,2015-09-27,0.01,1,233,0,
8121632,Rental unit in Florence · ★5.0 · 1 bedroom · 2 beds · 1 bath,37814294,Iacopo,,Rifredi,43.7894,11.2395,Entire home/apt,78,2,7,2017-10-21,0.08,1,0,0,
8123266,Rental unit in Florence · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,26567697,Silvia,,Centro Storico,43.76959,11.24679,Entire home/apt,150,3,189,2023-06-10,2.14,1,68,29,
8130922,Rental unit in Florence · ★4.36 · 3 bedrooms · 3 beds · 2 baths,3314526,Alessandro,,Centro Storico,43.7658,11.25497,Entire home/apt,311,2,72,2020-01-10,0.76,44,165,0,
8137979,Rental unit in Florence · 1 bedroom · 1 bed · 1 private bath,42972746,Sabrina,,Centro Storico,43.76708,11.24966,Private room,100,2,2,2022-09-11,0.05,4,285,1,
8142822,Rental unit in Florence · ★4.83 · 1 bedroom · 3 beds · 1 bath,15960426,Guidetta,,Centro Storico,43.77125,11.26063,Entire home/apt,172,1,60,2023-06-04,0.68,6,46,11,
8154752,Rental unit in Florence · ★4.86 · 1 bedroom · 2 beds · 1 private bath,5104015,Francesco,,Centro Storico,43.77643,11.25629,Private room,118,2,531,2023-06-20,5.78,12,316,75,
8164781,Bed and breakfast in Florence · ★4.82 · 1 bedroom · 1 bed · 1 private bath,5851277,Beatrice,,Gavinana Galluzzo,43.75149,11.2434,Private room,80,2,11,2019-09-24,0.13,2,342,0,
8165945,Rental unit in Florence · ★4.84 · 2 bedrooms · 2 beds · 2 baths,22330447,Shelby And Nicco,,Centro Storico,43.76867,11.25329,Entire home/apt,247,3,158,2023-06-04,1.67,4,180,37,
8166160,Rental unit in Florence · ★4.77 · 1 bedroom · 4 beds · 1 bath,5471208,Alessandro,,Rifredi,43.79354,11.23438,Entire home/apt,80,3,115,2023-06-05,1.22,5,320,9,
8168584,Home in Florence · ★4.69 · 2 bedrooms · 3 beds · 1 bath,24859316,Isa,,Centro Storico,43.76819,11.24946,Entire home/apt,130,2,232,2023-06-20,2.46,1,146,40,
8182107,Rental unit in Florence · ★4.91 · 2 bedrooms · 3 beds · 1 bath,39492081,Federico,,Centro Storico,43.77428,11.24212,Entire home/apt,79,3,319,2023-05-27,3.37,1,248,59,
8199954,Rental unit in Florence · ★4.70 · 1 bedroom · 3 beds · 1 bath,43248612,Enrico,,Campo di Marte,43.78847,11.27041,Entire home/apt,70,2,46,2023-01-08,0.63,2,0,2,
8200290,Rental unit in Florence · ★4.82 · 1 bedroom · 1 bed · 1 bath,43248612,Enrico,,Campo di Marte,43.78804,11.27049,Entire home/apt,55,2,139,2022-10-30,1.83,2,0,12,
8204117,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,43263949,Francesca,,Centro Storico,43.78816,11.23327,Private room,54,1,1,2016-01-05,0.01,1,0,0,
8222956,Rental unit in Florence · ★4.91 · 2 bedrooms · 4 beds · 2 baths,5104015,Francesco,,Centro Storico,43.7762,11.2552,Entire home/apt,272,2,81,2023-05-22,0.88,12,306,11,
8261511,Loft in Florence · ★4.80 · 1 bedroom · 1 bed · 1 bath,43565965,Francesco,,Centro Storico,43.76712,11.24579,Entire home/apt,80,5,94,2023-06-18,1.00,1,7,22,
